中轴承温度,A相线温度,电机前轴承温度,垂直振动,水平振动,出口烟气温度,timestamp
59.767498,55.05566,61.383026,0.2991454,0.27472523,137.24812,2023-05-26 18:26:00
59.767498,55.05566,61.356976,0.2869353,0.27472523,137.19853,2023-05-26 18:26:00
59.767498,55.029663,61.356976,0.2991454,0.27472523,137.32497,2023-05-26 18:26:00
59.767498,55.029663,61.356976,0.2991454,0.2869353,137.24974,2023-05-26 18:27:00
59.767498,55.003643,61.356976,0.2869353,0.27472523,137.22414,2023-05-26 18:27:00
59.767498,55.003643,61.356976,0.2991454,0.27472523,137.29935,2023-05-26 18:27:00
59.767498,54.977623,61.356976,0.2991454,0.27472523,137.27374,2023-05-26 18:27:00
59.767498,54.977623,61.356976,0.27472523,0.27472523,137.24812,2023-05-26 18:27:00
59.767498,54.951626,61.356976,0.27472523,0.2869353,137.2225,2023-05-26 18:27:00
59.767498,54.951626,61.356976,0.2991454,0.2869353,137.2225,2023-05-26 18:28:00
59.767498,54.925606,61.356976,0.2869353,0.27472523,137.27213,2023-05-26 18:28:00
59.767498,54.925606,61.356976,0.2869353,0.26251513,137.27213,2023-05-26 18:28:00
59.767498,54.925606,61.356976,0.31135547,0.27472523,137.27213,2023-05-26 18:28:00
59.767498,54.89959,61.330906,0.27472523,0.27472523,137.2465,2023-05-26 18:28:00
59.767498,54.89959,61.356976,0.27472523,0.27472523,137.1713,2023-05-26 18:28:00
59.767498,54.87357,61.356976,0.2869353,0.26251513,137.2465,2023-05-26 18:29:00
59.767498,54.87357,61.330906,0.2991454,0.27472523,137.1713,2023-05-26 18:29:00
59.767498,54.87357,61.356976,0.2991454,0.26251513,137.2465,2023-05-26 18:29:00
59.793556,54.87357,61.356976,0.31135547,0.26251513,137.2209,2023-05-26 18:29:00
59.793556,54.87357,61.356976,0.2869353,0.27472523,137.1697,2023-05-26 18:29:00
59.793556,54.87357,61.356976,0.2869353,0.27472523,137.14409,2023-05-26 18:29:00
59.793556,54.847572,61.356976,0.2869353,0.27472523,137.09288,2023-05-26 18:30:00
59.793556,54.847572,61.356976,0.2869353,0.26251513,137.06728,2023-05-26 18:30:00
59.793556,54.847572,61.356976,0.2869353,0.26251513,137.04167,2023-05-26 18:30:00
59.767498,54.821556,61.330906,0.2991454,0.27472523,137.01607,2023-05-26 18:30:00
59.793556,54.847572,61.356976,0.2869353,0.26251513,136.96489,2023-05-26 18:30:00
59.793556,54.821556,61.356976,0.27472523,0.27472523,136.93929,2023-05-26 18:30:00
59.793556,54.821556,61.356976,0.2869353,0.26251513,136.8881,2023-05-26 18:31:00
59.793556,54.821556,61.356976,0.2991454,0.26251513,136.86252,2023-05-26 18:31:00
59.793556,54.821556,61.356976,0.27472523,0.26251513,136.83693,2023-05-26 18:31:00
59.767498,54.79554,61.330906,0.27472523000000004,0.27472523,136.81134,2023-05-26 18:31:00
59.793556,54.821556,61.356976,0.2869353,0.27472523,136.78575,2023-05-26 18:31:00
59.793556,54.821556,61.356976,0.27472523,0.27472523,136.78575,2023-05-26 18:31:00
59.793556,54.821556,61.356976,0.27472523,0.27472523,136.76016,2023-05-26 18:32:00
59.793556,54.821556,61.356976,0.2869353,0.2869353,136.76016,2023-05-26 18:32:00
59.793556,54.79554,61.356976,0.27472523,0.27472523,136.73457,2023-05-26 18:32:00
59.793556,54.821556,61.356976,0.2869353,0.26251513,136.73457,2023-05-26 18:32:00
59.767498,54.769543,61.30484,0.2869353,0.27472523,136.80977,2023-05-26 18:32:00
59.793556,54.79554,61.356976,0.27472523,0.27472523,136.80977,2023-05-26 18:32:00
59.793556,54.79554,61.356976,0.2869353,0.2869353,136.76016,2023-05-26 18:33:00
59.793556,54.79554,61.356976,0.2869353,0.27472523,136.76016,2023-05-26 18:33:00
59.793556,54.79554,61.356976,0.2869353,0.26251513,136.76016,2023-05-26 18:33:00
59.793556,54.79554,61.356976,0.27472523,0.27472523,136.71057,2023-05-26 18:33:00
59.793556,54.79554,61.330906,0.2869353,0.26251513,136.73616,2023-05-26 18:33:00
59.793556,54.79554,61.356976,0.2869353,0.27472523,136.88654,2023-05-26 18:33:00
59.793556,54.79554,61.356976,0.2869353,0.26251513,136.88654,2023-05-26 18:34:00
59.793556,54.79554,61.330906,0.2869353,0.27472523,136.86095,2023-05-26 18:34:00
59.793556,54.79554,61.330906,0.2869353,0.27472523,136.81134,2023-05-26 18:34:00
59.793556,54.79554,61.330906,0.2869353,0.26251513,136.86095,2023-05-26 18:34:00
59.793556,54.79554,61.330906,0.27472523,0.26251513,136.86095,2023-05-26 18:34:00
59.767498,54.743523,61.30484,0.2869353,0.26251513,137.01134,2023-05-26 18:34:00
59.793556,54.79554,61.330906,0.2869353,0.2869353,136.86095,2023-05-26 18:35:00
59.793556,54.769543,61.330906,0.2991454,0.27472523,136.86095,2023-05-26 18:35:00
59.793556,54.769543,61.330906,0.2869353,0.2869353,136.86095,2023-05-26 18:35:00
59.793556,54.769543,61.330906,0.2991454,0.27472523,136.86095,2023-05-26 18:35:00
59.793556,54.769543,61.330906,0.2991454,0.2869353,136.86095,2023-05-26 18:35:00
59.767498,54.769543,61.330906,0.2869353,0.27472523,136.88654,2023-05-26 18:35:00
59.793556,54.769543,61.330906,0.2869353,0.27472523,136.88654,2023-05-26 18:36:00
59.793556,54.769543,61.330906,0.2869353,0.2869353,136.91212,2023-05-26 18:36:00
59.793556,54.769543,61.330906,0.2869353,0.27472523,136.91212,2023-05-26 18:36:00
59.793556,54.769543,61.330906,0.2869353,0.27472523,136.93771,2023-05-26 18:36:00
59.793556,54.769543,61.330906,0.2869353,0.2869353,136.98889,2023-05-26 18:36:00
59.793556,54.769543,61.330906,0.2869353,0.27472523,137.04008,2023-05-26 18:36:00
59.793556,54.769543,61.330906,0.2869353,0.2869353,137.06569,2023-05-26 18:37:00
59.793556,54.769543,61.330906,0.2991454,0.29304038,137.09128,2023-05-26 18:37:00
59.793556,54.769543,61.330906,0.31135547,0.27472523,137.11688,2023-05-26 18:37:00
59.793556,54.769543,61.330906,0.2869353,0.2869353,137.16809,2023-05-26 18:37:00
59.793556,54.769543,61.330906,0.2991454,0.27472523,137.19368,2023-05-26 18:37:00
59.793556,54.769543,61.330906,0.2869353,0.2869353,137.29451,2023-05-26 18:37:00
59.793556,54.743523,61.30484,0.2869353,0.2869353,137.2705,2023-05-26 18:38:00
59.793556,54.743523,61.330906,0.2991454,0.2869353,137.39694,2023-05-26 18:38:00
59.793556,54.743523,61.330906,0.2869353,0.27472523,137.34734,2023-05-26 18:38:00
59.793556,54.743523,61.330906,0.2869353,0.26251513,137.37294,2023-05-26 18:38:00
59.793556,54.743523,61.330906,0.2991454,0.27472523,137.37294,2023-05-26 18:38:00
59.793556,54.743523,61.330906,0.31746055,0.27472523,137.39856,2023-05-26 18:38:00
59.793556,54.743523,61.330906,0.2991454,0.2869353,137.42418,2023-05-26 18:39:00
59.793556,54.743523,61.330906,0.2869353,0.27472523,137.52501,2023-05-26 18:39:00
59.793556,54.743523,61.330906,0.2991454,0.27472523,137.42418,2023-05-26 18:39:00
59.793556,54.743523,61.330906,0.2991454,0.27472523,137.47379,2023-05-26 18:39:00
59.793556,54.743523,61.330906,0.2869353,0.26251513000000004,137.47379,2023-05-26 18:39:00
59.793556,54.743523,61.330906,0.2869353,0.27472523,137.44817,2023-05-26 18:39:00
59.767498,54.743523,61.330906,0.2869353,0.26251513,137.52339,2023-05-26 18:40:00
59.767498,54.717506,61.30484,0.2991454,0.27472523,137.49779,2023-05-26 18:40:00
59.767498,54.717506,61.30484,0.2869353,0.2869353,137.49779,2023-05-26 18:40:00
59.767498,54.717506,61.330906,0.2991454,0.26251513,137.47217,2023-05-26 18:40:00
59.767498,54.717506,61.30484,0.2991454,0.25030506,137.47217,2023-05-26 18:40:00
59.767498,54.717506,61.330906,0.2991454,0.26251513,137.47217,2023-05-26 18:40:00
59.767498,54.717506,61.330906,0.2869353,0.27472523,137.47217,2023-05-26 18:41:00
59.767498,54.717506,61.30484,0.31135547,0.27472523,137.5474,2023-05-26 18:41:00
59.741444,54.69149,61.27879,0.2991454,0.26251513,137.42093,2023-05-26 18:41:00
59.767498,54.717506,61.30484,0.2991454,0.26251513,137.47057,2023-05-26 18:41:00
59.767498,54.717506,61.30484,0.31135547,0.27472523,137.41933,2023-05-26 18:41:00
59.767498,54.717506,61.30484,0.31746055,0.26251513,137.36813,2023-05-26 18:41:00
59.767498,54.717506,61.30484,0.31746055,0.26251513,137.34251,2023-05-26 18:42:00
59.767498,54.69149,61.30484,0.2869353,0.27472523,137.29132,2023-05-26 18:42:00
59.767498,54.69149,61.27879,0.31135547,0.26251513,137.24011,2023-05-26 18:42:00
59.793556,54.69149,61.30484,0.2991454,0.24419997999999998,137.18892,2023-05-26 18:42:00
59.767498,54.69149,61.30484,0.2991454,0.26251513,137.16333,2023-05-26 18:42:00
59.793556,54.69149,61.30484,0.31135547,0.26251513,137.28815,2023-05-26 18:42:00
59.767498,54.69149,61.30484,0.2991454,0.27472523,137.13773,2023-05-26 18:43:00
59.793556,54.69149,61.30484,0.27472523,0.25030506,137.11215,2023-05-26 18:43:00
59.793556,54.69149,61.30484,0.2991454,0.26251513,137.16176,2023-05-26 18:43:00
59.767498,54.665493,61.27879,0.2991454,0.25030506,137.06096,2023-05-26 18:43:00
59.767498,54.69149,61.30484,0.2991454,0.26251513,137.03535,2023-05-26 18:43:00
59.793556,54.69149,61.30484,0.2991454,0.26251513000000004,137.08499,2023-05-26 18:43:00
59.767498,54.665493,61.30484,0.2991454,0.26251513,137.0594,2023-05-26 18:44:00
59.767498,54.665493,61.30484,0.31135547,0.27472523,137.0594,2023-05-26 18:44:00
59.767498,54.665493,61.30484,0.2991454,0.27472523,137.0594,2023-05-26 18:44:00
59.741444,54.639477,61.27879,0.2869353,0.27472523,136.98419,2023-05-26 18:44:00
59.767498,54.665493,61.30484,0.27472523,0.27472523,136.98419,2023-05-26 18:44:00
59.767498,54.639477,61.30484,0.31135547,0.26251513,137.00978,2023-05-26 18:44:00
59.767498,54.639477,61.30484,0.2991454,0.26251513,137.03535,2023-05-26 18:45:00
59.767498,54.639477,61.30484,0.2991454,0.27472523,137.06096,2023-05-26 18:45:00
59.767498,54.639477,61.30484,0.2991454,0.27472523,137.11215,2023-05-26 18:45:00
59.767498,54.639477,61.30484,0.2991454,0.26251513,137.16333,2023-05-26 18:45:00
59.741444,54.587467,61.252724,0.2991454,0.2869353,137.21451,2023-05-26 18:45:00
59.767498,54.613464,61.30484,0.31135546999999997,0.26251513,137.24011,2023-05-26 18:45:00
59.767498,54.613464,61.30484,0.2991454,0.26251513,137.29132,2023-05-26 18:46:00
59.767498,54.613464,61.30484,0.31135547,0.27472523,137.34251,2023-05-26 18:46:00
59.767498,54.613464,61.30484,0.31135547,0.27472523,137.36813,2023-05-26 18:46:00
59.767498,54.613464,61.30484,0.2991454,0.27472523,137.39374,2023-05-26 18:46:00
59.767498,54.587467,61.27879,0.31135547,0.27472523,137.36972,2023-05-26 18:46:00
59.767498,54.587467,61.30484,0.2991454,0.27472523,137.49615,2023-05-26 18:46:00
59.767498,54.587467,61.30484,0.2869353,0.27472523,137.44655,2023-05-26 18:47:00
59.767498,54.587467,61.30484,0.2991454,0.27472523,137.5474,2023-05-26 18:47:00
59.767498,54.587467,61.30484,0.31746055,0.27472523,137.57301,2023-05-26 18:47:00
59.767498,54.56145,61.30484,0.2869353,0.25030506,137.52339,2023-05-26 18:47:00
59.767498,54.56145,61.30484,0.2991454,0.26251513,137.59862,2023-05-26 18:47:00
59.767498,54.535435,61.252724,0.31135547,0.2869353,137.62424,2023-05-26 18:47:00
59.767498,54.56145,61.30484,0.2991454,0.27472523,137.62424,2023-05-26 18:48:00
59.767498,54.56145,61.30484,0.2991454,0.26251513,137.59862,2023-05-26 18:48:00
59.767498,54.535435,61.30484,0.2991454,0.2869353,137.59862,2023-05-26 18:48:00
59.767498,54.535435,61.30484,0.2991454,0.27472523,137.64824,2023-05-26 18:48:00
59.767498,54.535435,61.30484,0.2869353,0.2869353,137.5474,2023-05-26 18:48:00
59.767498,54.509422,61.27879,0.2991454,0.2869353,137.69786,2023-05-26 18:48:00
59.767498,54.509422,61.30484,0.3113554700000001,0.2869353,137.62262,2023-05-26 18:49:00
59.767498,54.509422,61.30484,0.3113554700000001,0.27472523,137.597,2023-05-26 18:49:00
59.767498,54.509422,61.30484,0.2991454,0.2869353,137.597,2023-05-26 18:49:00
59.767498,54.483425,61.27879,0.2991454,0.2869353,137.597,2023-05-26 18:49:00
59.767498,54.483425,61.27879,0.31135547,0.2869353,137.67224,2023-05-26 18:49:00
59.767498,54.483425,61.27879,0.2869353,0.27472523,137.597,2023-05-26 18:49:00
59.741444,54.431396,61.252724,0.2869353,0.2869353,137.597,2023-05-26 18:50:00
59.767498,54.457413,61.27879,0.2869353,0.27472523,137.597,2023-05-26 18:50:00
59.767498,54.457413,61.30484,0.2869353,0.29304038,137.67224,2023-05-26 18:50:00
59.767498,54.431396,61.27879,0.2869353,0.29304038,137.62262,2023-05-26 18:50:00
59.767498,54.431396,61.27879,0.2991454,0.27472523,137.69786,2023-05-26 18:50:00
59.767498,54.405384,61.27879,0.31135547,0.2869353,137.62262,2023-05-26 18:50:00
59.767498,54.405384,61.252724,0.2991454,0.2869353,137.62262,2023-05-26 18:51:00
59.767498,54.405384,61.27879,0.2991454,0.2869353,137.72348,2023-05-26 18:51:00
59.767498,54.37939,61.27879,0.2869353,0.27472523,137.64824,2023-05-26 18:51:00
59.767498,54.37939,61.27879,0.2991454,0.2869353,137.72348,2023-05-26 18:51:00
59.767498,54.37939,61.27879,0.31135547,0.2869353,137.62262,2023-05-26 18:51:00
59.767498,54.37939,61.27879,0.2869353,0.2869353,137.62262,2023-05-26 18:51:00
59.767498,54.353374,61.27879,0.2869353,0.2869353,137.597,2023-05-26 18:52:00
59.741444,54.327362,61.252724,0.27472523,0.29304038,137.597,2023-05-26 18:52:00
59.767498,54.353374,61.27879,0.2991454,0.2869353,137.52177,2023-05-26 18:52:00
59.767498,54.327362,61.27879,0.2869353,0.27472523,137.597,2023-05-26 18:52:00
59.767498,54.327362,61.27879,0.2991454,0.27472523,137.5474,2023-05-26 18:52:00
59.767498,54.327362,61.27879,0.2991454,0.27472523,137.5474,2023-05-26 18:52:00
59.767498,54.30137,61.27879,0.27472523,0.2869353,137.52177,2023-05-26 18:53:00
59.767498,54.275356,61.252724,0.2869353,0.2869353,137.57138,2023-05-26 18:53:00
59.767498,54.30137,61.27879,0.2869353,0.27472523,137.54579,2023-05-26 18:53:00
59.767498,54.30137,61.27879,0.31135547,0.29304038,137.47057,2023-05-26 18:53:00
59.767498,54.275356,61.27879,0.31135547,0.27472523,137.47057,2023-05-26 18:53:00
59.767498,54.275356,61.27879,0.2869353,0.2869353,137.44495,2023-05-26 18:53:00
59.767498,54.275356,61.27879,0.2991454,0.27472523,137.36972,2023-05-26 18:54:00
59.767498,54.275356,61.27879,0.2991454,0.27472523,137.44495,2023-05-26 18:54:00
59.741444,54.223328,61.252724,0.2991454,0.2869353,137.36972,2023-05-26 18:54:00
59.767498,54.24934,61.27879,0.31135547,0.29304038,137.44495,2023-05-26 18:54:00
59.767498,54.24934,61.27879,0.2869353,0.2869353,137.41933,2023-05-26 18:54:00
59.767498,54.24934,61.27879,0.2991454,0.29304038,137.34412,2023-05-26 18:54:00
59.741444,54.223328,61.27879,0.2869353,0.27472523,137.36972,2023-05-26 18:55:00
59.767498,54.223328,61.27879,0.2869353,0.29304038,137.36972,2023-05-26 18:55:00
59.741444,54.197334,61.27879,0.2869353,0.27472523,137.39534,2023-05-26 18:55:00
59.767498,54.223328,61.27879,0.27472523,0.2869353,137.39534,2023-05-26 18:55:00
59.767498,54.223328,61.27879,0.2869353,0.29304038,137.36972,2023-05-26 18:55:00
59.767498,54.223328,61.27879,0.2869353,0.2869353,137.44495,2023-05-26 18:55:00
59.767498,54.197334,61.27879,0.2991454,0.2869353,137.41933,2023-05-26 18:56:00
59.767498,54.197334,61.27879,0.2991454,0.27472523,137.41933,2023-05-26 18:56:00
59.767498,54.197334,61.27879,0.2869353,0.27472523,137.41933,2023-05-26 18:56:00
59.767498,54.197334,61.252724,0.2869353,0.2869353,137.34412,2023-05-26 18:56:00
59.767498,54.197334,61.27879,0.2991454,0.27472523,137.34412,2023-05-26 18:56:00
59.767498,54.197334,61.27879,0.27472523,0.27472523,137.34412,2023-05-26 18:56:00
59.767498,54.197334,61.27879,0.2869353,0.2869353,137.41933,2023-05-26 18:57:00
59.793556,54.197334,61.27879,0.27472523,0.27472523,137.41933,2023-05-26 18:57:00
59.793556,54.197334,61.27879,0.2869353,0.29304038,137.34412,2023-05-26 18:57:00
59.767498,54.197334,61.252724,0.2869353,0.29304038,137.41933,2023-05-26 18:57:00
59.767498,54.197334,61.27879,0.2869353,0.2869353,137.41933,2023-05-26 18:57:00
59.793556,54.197334,61.27879,0.2869353,0.2869353,137.44495,2023-05-26 18:57:00
59.793556,54.223328,61.27879,0.2991454,0.27472523,137.47057,2023-05-26 18:58:00
59.793556,54.223328,61.27879,0.2869353,0.2869353,137.49615,2023-05-26 18:58:00
59.793556,54.223328,61.27879,0.2869353,0.26251513,137.52177,2023-05-26 18:58:00
59.793556,54.223328,61.27879,0.31135547,0.2869353,137.5474,2023-05-26 18:58:00
59.767498,54.223328,61.252724,0.27472523,0.27472523,137.59862,2023-05-26 18:58:00
59.793556,54.24934,61.27879,0.27472523,0.2869353,137.62424,2023-05-26 18:58:00
59.793556,54.24934,61.27879,0.2869353,0.27472523,137.67546,2023-05-26 18:59:00
59.793556,54.24934,61.27879,0.2991454,0.26251513,137.7011,2023-05-26 18:59:00
59.793556,54.24934,61.27879,0.2991454,0.26251513,137.72672,2023-05-26 18:59:00
59.793556,54.24934,61.27879,0.2869353,0.27472523,137.8532,2023-05-26 18:59:00
59.793556,54.275356,61.27879,0.2991454,0.26251513,137.80359,2023-05-26 18:59:00
59.793556,54.275356,61.27879,0.2869353,0.27472523,137.87883,2023-05-26 18:59:00
59.793556,54.275356,61.27879,0.2869353,0.26251513,137.87883,2023-05-26 19:00:00
59.767498,54.30137,61.27879,0.27472523,0.27472523,137.92844,2023-05-26 19:00:00
59.767498,54.30137,61.27879,0.2991454,0.27472523,137.92844,2023-05-26 19:00:00
59.767498,54.30137,61.27879,0.2869353,0.27472523,137.90283,2023-05-26 19:00:00
59.767498,54.30137,61.27879,0.2869353,0.26251513,137.8772,2023-05-26 19:00:00
59.767498,54.30137,61.252724,0.27472523,0.26251513,137.95244,2023-05-26 19:00:00
59.767498,54.327362,61.27879,0.2869353,0.27472523,137.92682,2023-05-26 19:01:00
59.767498,54.327362,61.27879,0.2869353,0.26251513,137.92682,2023-05-26 19:01:00
59.767498,54.327362,61.27879,0.27472523,0.27472523,137.90118,2023-05-26 19:01:00
59.767498,54.353374,61.27879,0.2991454,0.26251513,137.90118,2023-05-26 19:01:00
59.767498,54.353374,61.27879,0.2869353,0.27472523,137.9252,2023-05-26 19:01:00
59.767498,54.353374,61.27879,0.2869353,0.27472523,137.87396,2023-05-26 19:01:00
59.767498,54.353374,61.27879,0.2991454,0.2869353,137.82272,2023-05-26 19:02:00
59.767498,54.353374,61.27879,0.2991454,0.26251513,137.79709,2023-05-26 19:02:00
59.767498,54.353374,61.27879,0.2869353,0.26251513,137.7715,2023-05-26 19:02:00
59.767498,54.353374,61.27879,0.2991454,0.27472523,137.7955,2023-05-26 19:02:00
59.741444,54.37939,61.27879,0.2991454,0.27472523,137.66904,2023-05-26 19:02:00
59.741444,54.37939,61.27879,0.2869353,0.26251513,137.71866,2023-05-26 19:02:00
59.741444,54.353374,61.252724,0.2869353,0.27472523,137.66745,2023-05-26 19:03:00
59.741444,54.37939,61.27879,0.27472522999999993,0.27472523,137.61623,2023-05-26 19:03:00
59.741444,54.37939,61.27879,0.27472523,0.27472523,137.61623,2023-05-26 19:03:00
59.741444,54.37939,61.27879,0.2991454,0.2869353,137.66585,2023-05-26 19:03:00
59.741444,54.37939,61.27879,0.2991454,0.26251513,137.64026,2023-05-26 19:03:00
59.741444,54.37939,61.27879,0.2869353,0.26251513,137.64026,2023-05-26 19:03:00
59.741444,54.37939,61.27879,0.2991454,0.27472523,137.61465,2023-05-26 19:04:00
59.741444,54.353374,61.27879,0.2991454,0.26251513,137.61465,2023-05-26 19:04:00
59.741444,54.353374,61.27879,0.2991454,0.27472523,137.58905,2023-05-26 19:04:00
59.741444,54.353374,61.27879,0.31135547,0.26251513,137.56346,2023-05-26 19:04:00
59.741444,54.353374,61.27879,0.2991454,0.26251513,137.56346,2023-05-26 19:04:00
59.741444,54.353374,61.27879,0.2991454,0.2869353,137.56346,2023-05-26 19:04:00
59.741444,54.353374,61.27879,0.2991454,0.26251513,137.58905,2023-05-26 19:05:00
59.741444,54.327362,61.252724,0.2869353,0.27472523,137.61465,2023-05-26 19:05:00
59.741444,54.327362,61.27879,0.2869353,0.27472523,137.61465,2023-05-26 19:05:00
59.741444,54.327362,61.252724,0.2869353,0.26251513,137.61465,2023-05-26 19:05:00
59.741444,54.327362,61.27879,0.2869353,0.26251513,137.56503,2023-05-26 19:05:00
59.741444,54.327362,61.252724,0.2869353,0.26251513,137.64026,2023-05-26 19:05:00
59.741444,54.30137,61.252724,0.2991454,0.27472523,137.64026,2023-05-26 19:06:00
59.741444,54.30137,61.252724,0.2869353,0.27472523,137.66585,2023-05-26 19:06:00
59.741444,54.30137,61.252724,0.2869353,0.27472523,137.69147,2023-05-26 19:06:00
59.741444,54.30137,61.252724,0.2991454,0.27472523,137.69147,2023-05-26 19:06:00
59.741444,54.30137,61.252724,0.2869353,0.26251512999999993,137.74109,2023-05-26 19:06:00
59.741444,54.275356,61.252724,0.31135546999999997,0.27472523,137.64026,2023-05-26 19:06:00
59.741444,54.275356,61.252724,0.31135547,0.27472523,137.64026,2023-05-26 19:07:00
59.741444,54.275356,61.252724,0.2991454,0.27472523,137.66585,2023-05-26 19:07:00
59.741444,54.24934,61.252724,0.31135547,0.26251513,137.69147,2023-05-26 19:07:00
59.741444,54.24934,61.252724,0.2991454,0.26251513,137.74269,2023-05-26 19:07:00
59.741444,54.24934,61.252724,0.2991454,0.26251513,137.7939,2023-05-26 19:07:00
59.741444,54.24934,61.252724,0.2869353,0.26251513,137.81952,2023-05-26 19:07:00
59.741444,54.223328,61.252724,0.2869353,0.27472523,137.87074,2023-05-26 19:08:00
59.741444,54.223328,61.252724,0.2869353,0.27472523,137.82112,2023-05-26 19:08:00
59.741444,54.223328,61.252724,0.31135547,0.2869353,137.94759,2023-05-26 19:08:00
59.741444,54.197334,61.252724,0.2991454,0.27472523,137.89796,2023-05-26 19:08:00
59.741444,54.197334,61.252724,0.2869353,0.26251513,137.99884,2023-05-26 19:08:00
59.741444,54.197334,61.252724,0.2869353,0.27472523,137.94922,2023-05-26 19:08:00
59.741444,54.197334,61.252724,0.2991454,0.27472523,137.97482,2023-05-26 19:09:00
59.741444,54.171326,61.252724,0.27472522999999993,0.26251513,138.00044,2023-05-26 19:09:00
59.741444,54.171326,61.252724,0.2869353,0.2869353,138.10133,2023-05-26 19:09:00
59.741444,54.171326,61.252724,0.2869353,0.27472523,138.07732,2023-05-26 19:09:00
59.741444,54.171326,61.252724,0.2869353,0.27472523,138.1782,2023-05-26 19:09:00
59.741444,54.145313,61.252724,0.2991454,0.27472523,138.1782,2023-05-26 19:09:00
59.741444,54.145313,61.252724,0.2991454,0.26251513,138.1782,2023-05-26 19:10:00
59.741444,54.145313,61.252724,0.31746055,0.26251513,138.15257,2023-05-26 19:10:00
59.741444,54.11932,61.252724,0.2991454,0.2869353,138.15257,2023-05-26 19:10:00
59.741444,54.11932,61.252724,0.31135547,0.27472523,138.2022,2023-05-26 19:10:00
59.741444,54.11932,61.252724,0.2991454,0.27472523,138.12694,2023-05-26 19:10:00
59.741444,54.11932,61.252724,0.2869353,0.27472523,138.10133,2023-05-26 19:10:00
59.741444,54.093307,61.252724,0.2869353,0.27472523,138.17659,2023-05-26 19:11:00
59.741444,54.093307,61.252724,0.31135547,0.27472523,138.10133,2023-05-26 19:11:00
59.741444,54.093307,61.252724,0.2991454,0.2869353,138.15096,2023-05-26 19:11:00
59.741444,54.093307,61.252724,0.2869353,0.26251513,138.12532,2023-05-26 19:11:00
59.741444,54.093307,61.252724,0.2869353,0.26251513,138.07408,2023-05-26 19:11:00
59.741444,54.067295,61.252724,0.2991454,0.26251513,138.02283,2023-05-26 19:11:00
59.741444,54.067295,61.252724,0.2991454,0.27472523,137.99722,2023-05-26 19:12:00
59.741444,54.067295,61.252724,0.2991454,0.27472523,137.94598,2023-05-26 19:12:00
59.741444,54.067295,61.252724,0.2991454,0.27472523,137.89476,2023-05-26 19:12:00
59.741444,54.041286,61.252724,0.2991454,0.27472523,137.86914,2023-05-26 19:12:00
59.741444,54.041286,61.252724,0.31135547,0.27472523,137.84352,2023-05-26 19:12:00
59.741444,54.041286,61.252724,0.2991454,0.27472523,137.89317,2023-05-26 19:12:00
59.741444,54.041286,61.252724,0.2991454,0.26251513,137.7667,2023-05-26 19:13:00
59.741444,54.015293,61.252724,0.2991454,0.27472523,137.81633,2023-05-26 19:13:00
59.741444,54.015293,61.252724,0.2991454,0.26251513,137.68988,2023-05-26 19:13:00
59.741444,54.015293,61.252724,0.2991454,0.27472523,137.66428,2023-05-26 19:13:00
59.741444,54.015293,61.252724,0.2869353,0.26251513,137.71393,2023-05-26 19:13:00
59.741444,54.015293,61.252724,0.2869353,0.2869353,137.71393,2023-05-26 19:13:00
59.741444,54.015293,61.252724,0.2991454,0.26251513,137.63869,2023-05-26 19:14:00
59.741444,54.015293,61.252724,0.2991454,0.2869353,137.63869,2023-05-26 19:14:00
59.741444,53.98928,61.252724,0.2991454,0.26251513,137.63869,2023-05-26 19:14:00
59.741444,53.98928,61.226654,0.2869353,0.26251513,137.63869,2023-05-26 19:14:00
59.741444,53.98928,61.226654,0.2991454,0.27472523,137.71393,2023-05-26 19:14:00
59.741444,53.98928,61.226654,0.2991454,0.26251513,137.71393,2023-05-26 19:14:00
59.741444,53.98928,61.226654,0.2869353,0.27472523,137.71393,2023-05-26 19:15:00
59.741444,53.98928,61.226654,0.31746055,0.26251513,137.63869,2023-05-26 19:15:00
59.741444,53.98928,61.226654,0.2869353,0.2869353,137.63869,2023-05-26 19:15:00
59.741444,53.98928,61.226654,0.2991454,0.26251513,137.71393,2023-05-26 19:15:00
59.741444,53.98928,61.226654,0.31135547,0.2869353,137.71393,2023-05-26 19:15:00
59.741444,53.98928,61.226654,0.2869353,0.27472523,137.71393,2023-05-26 19:15:00
59.741444,53.98928,61.226654,0.2991454,0.26251513,137.71393,2023-05-26 19:16:00
59.741444,53.98928,61.226654,0.2991454,0.27472523,137.71393,2023-05-26 19:16:00
59.741444,53.98928,61.226654,0.27472522999999993,0.27472523,137.73952,2023-05-26 19:16:00
59.741444,53.98928,61.226654,0.2869353,0.2869353,137.76512,2023-05-26 19:16:00
59.741444,53.98928,61.226654,0.2991454,0.27472523,137.73952,2023-05-26 19:16:00
59.741444,53.98928,61.226654,0.2869353,0.26251513,137.73952,2023-05-26 19:16:00
59.741444,53.98928,61.226654,0.27472523,0.27472523,137.76512,2023-05-26 19:17:00
59.741444,53.98928,61.226654,0.2869353,0.26251513,137.81633,2023-05-26 19:17:00
59.715385,53.98928,61.226654,0.27472523,0.25030506,137.84193,2023-05-26 19:17:00
59.741444,53.98928,61.226654,0.2991454,0.2869353,137.91876,2023-05-26 19:17:00
59.741444,53.98928,61.226654,0.31135547,0.26251513,138.01964,2023-05-26 19:17:00
59.741444,53.98928,61.226654,0.2869353,0.26251513,137.97,2023-05-26 19:17:00
